symbol,imbalance,diff,volume,target
BTCUSDT,-0.879994,-0.000001,0.000000,82575.185000,82562.485000,-0.015380
ETHUSDT,0.997389,0.000000,0.000000,2740.835000,2736.685000,-0.151414
BTCUSDT,-0.530916,0.000021,0.000000,82575.185000,82550.505000,-0.029888
ETHUSDT,0.008818,-0.000671,0.000000,2740.835000,2737.505000,-0.121496
BTCUSDT,-0.497628,-0.001743,0.000000,82545.005000,82554.715000,0.011763
ETHUSDT,0.226629,-0.231134,0.000000,2739.505000,2737.425000,-0.075926
BTCUSDT,0.710583,0.021901,0.000000,82559.295000,82554.715000,-0.005548
ETHUSDT,-0.621063,0.006274,0.000000,2738.925000,2737.715000,-0.044178
BTCUSDT,-0.156184,0.000017,0.000000,82547.155000,82560.715000,0.016427
ETHUSDT,-0.816324,0.000111,0.000000,2738.255000,2737.865000,-0.014243
BTCUSDT,0.864146,0.001213,0.000000,82556.065000,82566.235000,0.012319
ETHUSDT,-0.513263,0.144194,0.000000,2737.985000,2737.865000,-0.004383
BTCUSDT,-0.093980,0.000346,0.000000,82550.745000,82573.995000,0.028164
ETHUSDT,-0.016994,0.001883,0.000000,2738.145000,2740.205000,0.075233
BTCUSDT,-0.829877,-0.001219,0.000000,82566.745000,82597.845000,0.037666
ETHUSDT,0.447138,0.001037,0.000000,2738.535000,2739.755000,0.044549
BTCUSDT,0.030961,0.000030,0.000000,82566.745000,82597.845000,0.037666
ETHUSDT,-0.969288,-0.000001,0.000000,2738.525000,2739.995000,0.053679
BTCUSDT,0.568723,-0.000028,0.000000,82553.885000,82597.845000,0.053250
ETHUSDT,0.447424,-0.081483,0.000000,2738.695000,2739.995000,0.047468
BTCUSDT,0.804543,0.000030,0.000000,82575.505000,82597.845000,0.027054
ETHUSDT,0.310005,0.058289,0.000000,2738.695000,2738.905000,0.007668
BTCUSDT,0.486213,0.000021,0.000000,82581.835000,82597.845000,0.019387
ETHUSDT,-0.881925,-0.000028,0.000000,2738.075000,2738.765000,0.025200
BTCUSDT,-0.839221,-0.000022,0.000000,82562.485000,82580.005000,0.021220
ETHUSDT,0.308796,-0.049620,0.000000,2736.715000,2738.585000,0.068330
BTCUSDT,0.998681,0.000007,0.000000,82550.505000,82580.005000,0.035736
ETHUSDT,0.542925,-0.218301,0.000000,2737.505000,2738.585000,0.039452
BTCUSDT,0.519069,0.000199,0.000000,82554.715000,82580.005000,0.030634
ETHUSDT,-0.834910,-0.012877,0.000000,2737.425000,2739.675000,0.082194
BTCUSDT,0.904290,-0.000028,0.000000,82554.715000,82605.845000,0.061935
ETHUSDT,0.455654,0.000102,0.000000,2737.715000,2739.485000,0.064652
BTCUSDT,0.963437,-0.000024,0.000000,82560.715000,82605.845000,0.054663
ETHUSDT,-0.974920,-0.000185,0.000000,2737.865000,2740.445000,0.094234
BTCUSDT,-0.008708,-0.000018,0.000000,82566.235000,82605.845000,0.047974
ETHUSDT,0.755551,-0.000115,0.000000,2737.865000,2740.085000,0.081085
BTCUSDT,0.998501,-0.000000,0.000000,82573.995000,82598.755000,0.029985
ETHUSDT,-0.810620,-0.217506,0.000000,2740.205000,2739.575000,-0.022991
BTCUSDT,-0.073844,-0.001448,0.000000,82597.845000,82598.755000,0.001102
ETHUSDT,0.604808,-0.000055,0.000000,2739.755000,2739.545000,-0.007665
BTCUSDT,0.262626,-0.000013,0.000000,82597.845000,82598.755000,0.001102
ETHUSDT,0.580531,0.078917,0.000000,2739.995000,2739.545000,-0.016423
BTCUSDT,0.777549,0.055361,0.000000,82597.845000,82598.755000,0.001102
ETHUSDT,0.489998,0.002452,0.000000,2739.995000,2739.545000,-0.016423
BTCUSDT,-0.057695,-0.025859,0.000000,82597.845000,82598.755000,0.001102
ETHUSDT,-0.731303,-0.000214,0.000000,2738.905000,2739.545000,0.023367
BTCUSDT,-0.104358,-0.055458,0.000000,82597.845000,82598.755000,0.001102
ETHUSDT,-0.865946,0.000103,0.000000,2738.765000,2739.305000,0.019717
BTCUSDT,0.129597,-0.003007,0.000000,82580.005000,82586.935000,0.008392
ETHUSDT,0.241979,-0.000053,0.000000,2738.585000,2740.055000,0.053677
BTCUSDT,0.833714,-0.000038,0.000000,82580.005000,82597.135000,0.020744
ETHUSDT,-0.006977,0.000761,0.000000,2738.585000,2740.725000,0.078143
BTCUSDT,0.898418,0.000020,0.000000,82580.005000,82597.135000,0.020744
ETHUSDT,0.288179,0.058526,0.000000,2739.675000,2740.995000,0.048181
BTCUSDT,0.502348,-0.202259,0.000000,82605.845000,82603.345000,-0.003026
ETHUSDT,0.871495,0.000342,0.000000,2739.545000,2740.995000,0.052928
BTCUSDT,0.896378,-0.001711,0.000000,82605.845000,82603.345000,-0.003026
ETHUSDT,0.493539,-0.000019,0.000000,2740.445000,2740.995000,0.020070
BTCUSDT,0.729390,-0.047042,0.000000,82605.845000,82603.345000,-0.003026
ETHUSDT,-0.623684,0.000042,0.000000,2739.625000,2740.995000,0.050007
BTCUSDT,-0.303613,0.024989,0.000000,82598.755000,82615.985000,0.020860
ETHUSDT,-0.998238,-0.000000,0.000000,2739.545000,2741.185000,0.059864
BTCUSDT,-0.211420,0.042868,0.000000,82598.755000,82615.985000,0.020860
ETHUSDT,0.092227,0.002866,0.000000,2739.545000,2741.245000,0.062054
BTCUSDT,-0.132948,0.000076,0.000000,82598.755000,82625.995000,0.032979
ETHUSDT,0.439048,-0.029035,0.000000,2739.545000,2741.245000,0.062054
BTCUSDT,-0.127712,0.000018,0.000000,82598.755000,82631.035000,0.039080
ETHUSDT,0.303599,-0.002108,0.000000,2739.545000,2741.245000,0.062054
BTCUSDT,-0.112291,0.000050,0.000000,82598.755000,82631.035000,0.039080
ETHUSDT,0.679831,0.149935,0.000000,2739.545000,2741.245000,0.062054
BTCUSDT,-0.035549,-0.000012,0.000000,82598.755000,82631.035000,0.039080
ETHUSDT,0.590376,0.000030,0.000000,2739.305000,2741.245000,0.070821
BTCUSDT,0.793312,0.035514,0.000000,82586.935000,82631.035000,0.053398
ETHUSDT,0.374501,0.000111,0.000000,2740.445000,2741.245000,0.029192
BTCUSDT,0.878661,-0.000031,0.000000,82597.135000,82639.995000,0.051890
ETHUSDT,0.861836,0.008853,0.000000,2740.725000,2741.245000,0.018973
BTCUSDT,0.928543,0.000027,0.000000,82597.135000,82639.995000,0.051890
ETHUSDT,0.345699,0.000123,0.000000,2740.995000,2741.245000,0.009121
BTCUSDT,0.713222,-0.000019,0.000000,82603.345000,82639.995000,0.044369
ETHUSDT,0.711683,0.032231,0.000000,2740.995000,2740.865000,-0.004743
BTCUSDT,0.714392,-0.003998,0.000000,82603.345000,82622.545000,0.023244
ETHUSDT,0.017561,0.003626,0.000000,2740.995000,2740.145000,-0.031011
BTCUSDT,0.621684,0.000108,0.000000,82603.345000,82622.545000,0.023244
ETHUSDT,0.216240,0.000922,0.000000,2741.185000,2740.145000,-0.037940
BTCUSDT,-0.119529,-0.000017,0.000000,82615.985000,82622.545000,0.007940
ETHUSDT,0.147222,-0.000565,0.000000,2741.185000,2740.005000,-0.043047
BTCUSDT,0.417955,0.055821,0.000000,82615.985000,82622.545000,0.007940
ETHUSDT,0.820706,0.003368,0.000000,2741.245000,2739.995000,-0.045600
BTCUSDT,0.999907,0.001962,0.000000,82625.995000,82622.545000,-0.004175
ETHUSDT,-0.187795,-0.008636,0.000000,2741.245000,2741.835000,0.021523
BTCUSDT,0.478059,0.115445,0.000000,82631.035000,82687.795000,0.068691
ETHUSDT,0.380501,0.001535,0.000000,2741.245000,2742.235000,0.036115
BTCUSDT,0.769979,0.003348,0.000000,82631.035000,82697.155000,0.080018
BTCUSDT,0.799128,0.003429,0.000000,82631.035000,82694.435000,0.076727
ETHUSDT,0.624760,0.000024,0.000000,2741.245000,2742.525000,0.046694
BTCUSDT,0.779588,0.000163,0.000000,82631.035000,82666.015000,0.042333
ETHUSDT,0.576139,0.000675,0.000000,2741.245000,2741.175000,-0.002554
BTCUSDT,-0.074943,0.000014,0.000000,82639.995000,82677.245000,0.045075
ETHUSDT,0.331012,0.053449,0.000000,2741.245000,2741.625000,0.013862
BTCUSDT,0.241980,0.049817,0.000000,82639.995000,82677.245000,0.045075
ETHUSDT,0.494863,0.001437,0.000000,2741.245000,2741.625000,0.013862
BTCUSDT,0.289719,-0.000053,0.000000,82639.995000,82660.065000,0.024286
ETHUSDT,-0.347737,0.022432,0.000000,2741.005000,2741.005000,0.000000
BTCUSDT,-0.139853,0.000018,0.000000,82622.545000,82660.065000,0.045411
ETHUSDT,0.791853,0.002534,0.000000,2740.145000,2741.945000,0.065690
BTCUSDT,0.666269,0.000024,0.000000,82622.545000,82664.085000,0.050277
ETHUSDT,0.823133,0.000261,0.000000,2740.145000,2741.945000,0.065690
BTCUSDT,0.177327,-0.003918,0.000000,82622.545000,82676.885000,0.065769
ETHUSDT,0.346333,0.000074,0.000000,2740.145000,2741.215000,0.039049
BTCUSDT,-0.235058,0.000018,0.000000,82622.545000,82676.885000,0.065769
ETHUSDT,-0.011968,0.001020,0.000000,2740.005000,2741.455000,0.052920
BTCUSDT,-0.007513,0.054353,0.000000,82622.545000,82685.695000,0.076432
ETHUSDT,0.741430,-0.000712,0.000000,2739.995000,2741.725000,0.063139
BTCUSDT,0.716134,0.002579,0.000000,82687.795000,82685.695000,-0.002540
ETHUSDT,0.993316,0.000000,0.000000,2741.895000,2741.725000,-0.006200
BTCUSDT,0.088584,0.000013,0.000000,82697.155000,82689.355000,-0.009432
ETHUSDT,0.513551,0.001729,0.000000,2742.385000,2742.035000,-0.012763
BTCUSDT,-0.655515,0.000025,0.000000,82694.435000,82700.015000,0.006748
ETHUSDT,-0.998832,-0.000000,0.000000,2742.175000,2742.245000,0.002553
BTCUSDT,-0.998107,0.000070,0.000000,82666.015000,82700.015000,0.041129
ETHUSDT,-0.984109,-0.000001,0.000000,2741.075000,2742.245000,0.042684
BTCUSDT,-0.153641,0.000013,0.000000,82677.245000,82700.015000,0.027541
ETHUSDT,-0.885819,0.000093,0.000000,2741.625000,2741.915000,0.010578
BTCUSDT,0.098966,0.000038,0.000000,82677.245000,82690.105000,0.015554
ETHUSDT,-0.988729,-0.022284,0.000000,2741.625000,2742.315000,0.025168
BTCUSDT,-0.242717,0.000008,0.000000,82660.065000,82675.805000,0.019042
ETHUSDT,-0.307194,-0.012090,0.000000,2741.005000,2743.505000,0.091207
BTCUSDT,0.664240,-0.000259,0.000000,82660.065000,82738.795000,0.095246
ETHUSDT,0.277385,0.000047,0.000000,2741.945000,2742.895000,0.034647
BTCUSDT,0.797921,0.001788,0.000000,82664.085000,82693.825000,0.035977
ETHUSDT,0.068399,-0.185249,0.000000,2741.945000,2741.865000,-0.002918
BTCUSDT,-0.084296,0.000165,0.000000,82676.885000,82713.835000,0.044692
ETHUSDT,0.977791,0.005681,0.000000,2741.215000,2742.035000,0.029914
BTCUSDT,0.103755,-0.000201,0.000000,82676.885000,82694.725000,0.021578
ETHUSDT,-0.126338,-0.107826,0.000000,2741.455000,2741.875000,0.015320
BTCUSDT,0.102382,0.004627,0.000000,82685.695000,82694.725000,0.010921
ETHUSDT,-0.099021,-0.001199,0.000000,2741.725000,2741.975000,0.009118
BTCUSDT,-0.077116,0.052874,0.000000,82685.695000,82694.745000,0.010945
ETHUSDT,0.041618,0.037585,0.000000,2741.725000,2742.265000,0.019696
BTCUSDT,0.968062,0.002077,0.000000,82689.355000,82705.435000,0.019446
